,Yr_Plot,Fire_Year,Plot_.,Date,Subsample_area_S.M.L,Belt_N.S.E.W,Belt_dist_m,Species,Height_cm,DBH_cm,Bud_scar_count,Pre_or_Post_Fire,Top_damage.browse_Y.N,tally,comments,tally_filled,ntimes,TPH
41512,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,8.5,NA,PRE,N,1,,2,2,14.14427157
41513,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,6,NA,PRE,N,2,,3,3,14.14427157
41514,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,6,NA,PRE,N,2,,3,3,14.14427157
41515,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,6,NA,PRE,N,2,,3,3,14.14427157
41516,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,12,NA,PRE,N,NA,,1,1,14.14427157
41517,2017_60,2017,60,9.6.21,L,N,,ABGR,7,NA,NA,Post,N,6,,7,7,14.14427157
41518,2017_60,2017,60,9.6.21,L,N,,ABGR,7,NA,NA,Post,N,6,,7,7,14.14427157
41519,2017_60,2017,60,9.6.21,L,N,,ABGR,7,NA,NA,Post,N,6,,7,7,14.14427157
41520,2017_60,2017,60,9.6.21,L,N,,ABGR,7,NA,NA,Post,N,6,,7,7,14.14427157
41521,2017_60,2017,60,9.6.21,L,N,,ABGR,7,NA,NA,Post,N,6,,7,7,14.14427157
41522,2017_60,2017,60,9.6.21,L,N,,ABGR,7,NA,NA,Post,N,6,,7,7,14.14427157
41523,2017_60,2017,60,9.6.21,L,N,,ABGR,7,NA,NA,Post,N,6,,7,7,14.14427157
41524,2017_60,2017,60,9.6.21,L,N,,ABGR,5,NA,NA,Post,N,2,,3,3,14.14427157
41525,2017_60,2017,60,9.6.21,L,N,,ABGR,5,NA,NA,Post,N,2,,3,3,14.14427157
41526,2017_60,2017,60,9.6.21,L,N,,ABGR,5,NA,NA,Post,N,2,,3,3,14.14427157
41527,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,1.5,NA,PRE,N,2,,3,3,14.14427157
41528,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,1.5,NA,PRE,N,2,,3,3,14.14427157
41529,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,1.5,NA,PRE,N,2,,3,3,14.14427157
41530,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,4.5,NA,PRE,N,1,,2,2,14.14427157
41531,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,4.5,NA,PRE,N,1,,2,2,14.14427157
41532,2017_60,2017,60,9.6.21,L,N,,THPL,35,NA,NA,Post,N,NA,,1,1,14.14427157
41533,2017_60,2017,60,9.6.21,L,N,,ABGR,8,NA,NA,Post,N,4,,5,5,14.14427157
41534,2017_60,2017,60,9.6.21,L,N,,ABGR,8,NA,NA,Post,N,4,,5,5,14.14427157
41535,2017_60,2017,60,9.6.21,L,N,,ABGR,8,NA,NA,Post,N,4,,5,5,14.14427157
41536,2017_60,2017,60,9.6.21,L,N,,ABGR,8,NA,NA,Post,N,4,,5,5,14.14427157
41537,2017_60,2017,60,9.6.21,L,N,,ABGR,8,NA,NA,Post,N,4,,5,5,14.14427157
41538,2017_60,2017,60,9.6.21,L,N,,ABGR,5,NA,NA,Post,N,1,,2,2,14.14427157
41539,2017_60,2017,60,9.6.21,L,N,,ABGR,5,NA,NA,Post,N,1,,2,2,14.14427157
41540,2017_60,2017,60,9.6.21,L,N,,TSHE,18,NA,NA,Post,N,NA,,1,1,14.14427157
41541,2017_60,2017,60,9.6.21,L,N,,TSHE,72,NA,NA,Post,N,NA,,1,1,14.14427157
41542,2017_60,2017,60,9.6.21,L,N,,TSHE,105,NA,NA,Post,N,NA,,1,1,14.14427157
41543,2017_60,2017,60,9.6.21,L,N,,ABGR,6,NA,NA,Post,N,3,,4,4,14.14427157
41544,2017_60,2017,60,9.6.21,L,N,,ABGR,6,NA,NA,Post,N,3,,4,4,14.14427157
41545,2017_60,2017,60,9.6.21,L,N,,ABGR,6,NA,NA,Post,N,3,,4,4,14.14427157
41546,2017_60,2017,60,9.6.21,L,N,,ABGR,6,NA,NA,Post,N,3,,4,4,14.14427157
41547,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,0.5,NA,PRE,N,2,,3,3,14.14427157
41548,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,0.5,NA,PRE,N,2,,3,3,14.14427157
41549,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,0.5,NA,PRE,N,2,,3,3,14.14427157
41550,2017_60,2017,60,9.6.21,L,N,,PSME,4,NA,NA,Post,N,NA,,1,1,14.14427157
41551,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,4,NA,PRE,N,NA,,1,1,14.14427157
41552,2017_60,2017,60,9.6.21,L,N,,TSHE,NA,1,NA,PRE,N,2,,3,3,14.14427157
41553,2017_60,2017,60,9.6.21,L,W,,THPL,4,NA,NA,Post,N,6,,7,7,14.14427157
41554,2017_60,2017,60,9.6.21,L,W,,THPL,4,NA,NA,Post,N,6,,7,7,14.14427157
41555,2017_60,2017,60,9.6.21,L,W,,THPL,4,NA,NA,Post,N,6,,7,7,14.14427157
41556,2017_60,2017,60,9.6.21,L,W,,THPL,4,NA,NA,Post,N,6,,7,7,14.14427157
41557,2017_60,2017,60,9.6.21,L,W,,THPL,4,NA,NA,Post,N,6,,7,7,14.14427157
41558,2017_60,2017,60,9.6.21,L,W,,THPL,4,NA,NA,Post,N,6,,7,7,14.14427157
41559,2017_60,2017,60,9.6.21,L,W,,TSHE,9,NA,NA,Post,N,1,,2,2,14.14427157
41560,2017_60,2017,60,9.6.21,L,W,,TSHE,9,NA,NA,Post,N,1,,2,2,14.14427157
41561,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,7,,8,8,14.14427157
41562,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,7,,8,8,14.14427157
41563,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,7,,8,8,14.14427157
41564,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,7,,8,8,14.14427157
41565,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,7,,8,8,14.14427157
41566,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,7,,8,8,14.14427157
41567,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,7,,8,8,14.14427157
41568,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,7,,8,8,14.14427157
41569,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,3,,4,4,14.14427157
41570,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,3,,4,4,14.14427157
41571,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,3,,4,4,14.14427157
41572,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,3,,4,4,14.14427157
41573,2017_60,2017,60,9.6.21,L,W,,PSME,5,NA,NA,Post,N,2,,3,3,14.14427157
41574,2017_60,2017,60,9.6.21,L,W,,PSME,5,NA,NA,Post,N,2,,3,3,14.14427157
41575,2017_60,2017,60,9.6.21,L,W,,PSME,5,NA,NA,Post,N,2,,3,3,14.14427157
41576,2017_60,2017,60,9.6.21,L,W,,PSME,6,NA,NA,Post,N,2,,3,3,14.14427157
41577,2017_60,2017,60,9.6.21,L,W,,PSME,6,NA,NA,Post,N,2,,3,3,14.14427157
41578,2017_60,2017,60,9.6.21,L,W,,PSME,6,NA,NA,Post,N,2,,3,3,14.14427157
41579,2017_60,2017,60,9.6.21,L,W,,THPL,3,NA,NA,Post,N,6,,7,7,14.14427157
41580,2017_60,2017,60,9.6.21,L,W,,THPL,3,NA,NA,Post,N,6,,7,7,14.14427157
41581,2017_60,2017,60,9.6.21,L,W,,THPL,3,NA,NA,Post,N,6,,7,7,14.14427157
41582,2017_60,2017,60,9.6.21,L,W,,THPL,3,NA,NA,Post,N,6,,7,7,14.14427157
41583,2017_60,2017,60,9.6.21,L,W,,THPL,3,NA,NA,Post,N,6,,7,7,14.14427157
41584,2017_60,2017,60,9.6.21,L,W,,THPL,3,NA,NA,Post,N,6,,7,7,14.14427157
41585,2017_60,2017,60,9.6.21,L,W,,THPL,3,NA,NA,Post,N,6,,7,7,14.14427157
41586,2017_60,2017,60,9.6.21,L,W,,THPL,4,NA,NA,Post,N,4,,5,5,14.14427157
41587,2017_60,2017,60,9.6.21,L,W,,THPL,4,NA,NA,Post,N,4,,5,5,14.14427157
41588,2017_60,2017,60,9.6.21,L,W,,THPL,4,NA,NA,Post,N,4,,5,5,14.14427157
41589,2017_60,2017,60,9.6.21,L,W,,THPL,4,NA,NA,Post,N,4,,5,5,14.14427157
41590,2017_60,2017,60,9.6.21,L,W,,THPL,4,NA,NA,Post,N,4,,5,5,14.14427157
41591,2017_60,2017,60,9.6.21,L,W,,ABGR,18,NA,NA,Post,N,NA,,1,1,14.14427157
41592,2017_60,2017,60,9.6.21,L,W,,TSHE,5,NA,NA,Post,N,NA,,1,1,14.14427157
41593,2017_60,2017,60,9.6.21,L,E,,TSHE,5,NA,1,Post,N,NA,,1,1,14.14427157
41594,2017_60,2017,60,9.6.21,L,E,,ABGR,6,NA,2,Post,N,1,,2,2,14.14427157
41595,2017_60,2017,60,9.6.21,L,E,,ABGR,6,NA,2,Post,N,1,,2,2,14.14427157
41596,2017_60,2017,60,9.6.21,L,E,,ABGR,4,NA,1,Post,N,NA,,1,1,14.14427157
41597,2017_60,2017,60,9.6.21,L,E,,TSHE,2,NA,0,Post,N,NA,,1,1,14.14427157
41598,2017_60,2017,60,9.6.21,L,E,,TSHE,3,NA,0,Post,N,NA,,1,1,14.14427157
41599,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,0,Post,N,NA,,1,1,14.14427157
41600,2017_60,2017,60,9.6.21,L,E,,THPL,4,NA,1,Post,N,NA,,1,1,14.14427157
41601,2017_60,2017,60,9.6.21,L,E,,THPL,2,NA,0,Post,N,1,,2,2,14.14427157
41602,2017_60,2017,60,9.6.21,L,E,,THPL,2,NA,0,Post,N,1,,2,2,14.14427157
41603,2017_60,2017,60,9.6.21,L,E,,LAOC,2,NA,0,Post,N,NA,,1,1,14.14427157
41604,2017_60,2017,60,9.6.21,L,E,,ABGR,3,NA,1,Post,N,1,,2,2,14.14427157
41605,2017_60,2017,60,9.6.21,L,E,,ABGR,3,NA,1,Post,N,1,,2,2,14.14427157
41606,2017_60,2017,60,9.6.21,L,E,,ABGR,6,NA,NA,Post,Y,NA,,1,1,14.14427157
41607,2017_60,2017,60,9.6.21,L,E,,ABGR,9,NA,2,Post,N,NA,,1,1,14.14427157
41608,2017_60,2017,60,9.6.21,L,E,,TSHE,4,NA,1,Post,N,NA,,1,1,14.14427157
41609,2017_60,2017,60,9.6.21,L,E,,THPL,7,NA,0,Post,N,NA,,1,1,14.14427157
41610,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,0,Post,N,NA,,1,1,14.14427157
41611,2017_60,2017,60,9.6.21,L,E,,THPL,7,NA,4,Post,N,NA,,1,1,14.14427157
41612,2017_60,2017,60,9.6.21,L,E,,THPL,7,NA,NA,Post,N,NA,,1,1,14.14427157
41613,2017_60,2017,60,9.6.21,L,E,,THPL,5,NA,NA,Post,N,NA,,1,1,14.14427157
41614,2017_60,2017,60,9.6.21,L,E,,TSHE,8,NA,NA,Post,N,NA,,1,1,14.14427157
41615,2017_60,2017,60,9.6.21,L,E,,THPL,6,NA,NA,Post,N,NA,,1,1,14.14427157
41616,2017_60,2017,60,9.6.21,L,S,,TSHE,125,NA,NA,PRE,N,3,,4,4,14.14427157
41617,2017_60,2017,60,9.6.21,L,S,,TSHE,125,NA,NA,PRE,N,3,,4,4,14.14427157
41618,2017_60,2017,60,9.6.21,L,S,,TSHE,125,NA,NA,PRE,N,3,,4,4,14.14427157
41619,2017_60,2017,60,9.6.21,L,S,,ABGR,NA,1,NA,PRE,N,1,,2,2,14.14427157
41620,2017_60,2017,60,9.6.21,L,S,,ABGR,NA,1,NA,PRE,N,1,,2,2,14.14427157
41621,2017_60,2017,60,9.6.21,L,S,,THPL,34,NA,NA,PRE,N,7,fallen limb resprouted,8,8,14.14427157
41622,2017_60,2017,60,9.6.21,L,S,,THPL,34,NA,NA,PRE,N,7,fallen limb resprouted,8,8,14.14427157
41623,2017_60,2017,60,9.6.21,L,E,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41624,2017_60,2017,60,9.6.21,L,E,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41625,2017_60,2017,60,9.6.21,L,E,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41626,2017_60,2017,60,9.6.21,L,E,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41627,2017_60,2017,60,9.6.21,L,E,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41628,2017_60,2017,60,9.6.21,L,E,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41629,2017_60,2017,60,9.6.21,L,E,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41630,2017_60,2017,60,9.6.21,L,E,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41631,2017_60,2017,60,9.6.21,L,E,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41632,2017_60,2017,60,9.6.21,L,E,,THPL,7,NA,NA,Post,N,1,,2,2,14.14427157
41633,2017_60,2017,60,9.6.21,L,E,,THPL,7,NA,NA,Post,N,1,,2,2,14.14427157
41634,2017_60,2017,60,9.6.21,L,E,,THPL,5,NA,NA,Post,N,3,,4,4,14.14427157
41635,2017_60,2017,60,9.6.21,L,E,,THPL,5,NA,NA,Post,N,3,,4,4,14.14427157
41636,2017_60,2017,60,9.6.21,L,E,,THPL,5,NA,NA,Post,N,3,,4,4,14.14427157
41637,2017_60,2017,60,9.6.21,L,E,,THPL,5,NA,NA,Post,N,3,,4,4,14.14427157
41638,2017_60,2017,60,9.6.21,L,E,,ABGR,4,NA,NA,Post,N,NA,,1,1,14.14427157
41639,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,NA,Post,N,9,,10,10,14.14427157
41640,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,NA,Post,N,9,,10,10,14.14427157
41641,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,NA,Post,N,9,,10,10,14.14427157
41642,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,NA,Post,N,9,,10,10,14.14427157
41643,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,NA,Post,N,9,,10,10,14.14427157
41644,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,NA,Post,N,9,,10,10,14.14427157
41645,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,NA,Post,N,9,,10,10,14.14427157
41646,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,NA,Post,N,9,,10,10,14.14427157
41647,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,NA,Post,N,9,,10,10,14.14427157
41648,2017_60,2017,60,9.6.21,L,E,,THPL,3,NA,NA,Post,N,9,,10,10,14.14427157
41649,2017_60,2017,60,9.6.21,L,E,,THPL,4,NA,NA,Post,N,1,,2,2,14.14427157
41650,2017_60,2017,60,9.6.21,L,E,,THPL,4,NA,NA,Post,N,1,,2,2,14.14427157
41651,2017_60,2017,60,9.6.21,L,E,,TSHE,7,NA,NA,Post,N,NA,,1,1,14.14427157
41652,2017_60,2017,60,9.6.21,L,E,,ABGR,9,NA,NA,Post,N,1,,2,2,14.14427157
41653,2017_60,2017,60,9.6.21,L,E,,ABGR,9,NA,NA,Post,N,1,,2,2,14.14427157
41654,2017_60,2017,60,9.6.21,L,E,,ABGR,5,NA,NA,Post,N,1,,2,2,14.14427157
41655,2017_60,2017,60,9.6.21,L,E,,ABGR,5,NA,NA,Post,N,1,,2,2,14.14427157
41656,2017_60,2017,60,9.6.21,L,E,,LAOC,4,NA,NA,Post,N,NA,,1,1,14.14427157
41657,2017_60,2017,60,9.6.21,L,E,,ABGR,10,NA,NA,Post,N,1,,2,2,14.14427157
41658,2017_60,2017,60,9.6.21,L,E,,ABGR,10,NA,NA,Post,N,1,,2,2,14.14427157
41659,2017_60,2017,60,9.6.21,L,E,,THPL,9,NA,NA,Post,N,NA,,1,1,14.14427157
41660,2017_60,2017,60,9.6.21,L,E,,TSHE,4,NA,NA,Post,N,3,,4,4,14.14427157
41661,2017_60,2017,60,9.6.21,L,E,,TSHE,4,NA,NA,Post,N,3,,4,4,14.14427157
41662,2017_60,2017,60,9.6.21,L,E,,TSHE,4,NA,NA,Post,N,3,,4,4,14.14427157
41663,2017_60,2017,60,9.6.21,L,E,,TSHE,4,NA,NA,Post,N,3,,4,4,14.14427157
41664,2017_60,2017,60,9.6.21,L,E,,ABGR,13,NA,NA,Post,N,NA,,1,1,14.14427157
41665,2017_60,2017,60,9.6.21,L,E,,THPL,6,NA,NA,Post,N,2,,3,3,14.14427157
41666,2017_60,2017,60,9.6.21,L,E,,THPL,6,NA,NA,Post,N,2,,3,3,14.14427157
41667,2017_60,2017,60,9.6.21,L,E,,THPL,6,NA,NA,Post,N,2,,3,3,14.14427157
41668,2017_60,2017,60,9.6.21,L,E,,PSME,4,NA,NA,Post,N,1,,2,2,14.14427157
41669,2017_60,2017,60,9.6.21,L,E,,PSME,4,NA,NA,Post,N,1,,2,2,14.14427157
41670,2017_60,2017,60,9.6.21,L,E,,TSHE,2,NA,NA,Post,N,7,,8,8,14.14427157
41671,2017_60,2017,60,9.6.21,L,E,,TSHE,2,NA,NA,Post,N,7,,8,8,14.14427157
41672,2017_60,2017,60,9.6.21,L,E,,TSHE,2,NA,NA,Post,N,7,,8,8,14.14427157
41673,2017_60,2017,60,9.6.21,L,E,,TSHE,2,NA,NA,Post,N,7,,8,8,14.14427157
41674,2017_60,2017,60,9.6.21,L,E,,TSHE,2,NA,NA,Post,N,7,,8,8,14.14427157
41675,2017_60,2017,60,9.6.21,L,E,,TSHE,2,NA,NA,Post,N,7,,8,8,14.14427157
41676,2017_60,2017,60,9.6.21,L,E,,TSHE,2,NA,NA,Post,N,7,,8,8,14.14427157
41677,2017_60,2017,60,9.6.21,L,E,,TSHE,2,NA,NA,Post,N,7,,8,8,14.14427157
41678,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,1,Post,N,3,,4,4,14.14427157
41679,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,1,Post,N,5,,6,6,14.14427157
41680,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,1,Post,N,5,,6,6,14.14427157
41681,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,1,Post,N,5,,6,6,14.14427157
41682,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,1,Post,N,5,,6,6,14.14427157
41683,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,1,Post,N,5,,6,6,14.14427157
41684,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,1,Post,N,5,,6,6,14.14427157
41685,2017_60,2017,60,9.6.21,L,W,,ABGR,5,NA,1,Post,N,NA,,1,1,14.14427157
41686,2017_60,2017,60,9.6.21,L,W,,ABGR,6,NA,1,Post,N,1,,2,2,14.14427157
41687,2017_60,2017,60,9.6.21,L,W,,ABGR,6,NA,1,Post,N,1,,2,2,14.14427157
41688,2017_60,2017,60,9.6.21,L,W,,ABGR,8,NA,2,Post,N,3,,4,4,14.14427157
41689,2017_60,2017,60,9.6.21,L,W,,ABGR,8,NA,2,Post,N,3,,4,4,14.14427157
41690,2017_60,2017,60,9.6.21,L,W,,ABGR,8,NA,2,Post,N,3,,4,4,14.14427157
41691,2017_60,2017,60,9.6.21,L,W,,ABGR,8,NA,2,Post,N,3,,4,4,14.14427157
41692,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,1,Post,N,2,,3,3,14.14427157
41693,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,1,Post,N,2,,3,3,14.14427157
41694,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,1,Post,N,2,,3,3,14.14427157
41695,2017_60,2017,60,9.6.21,L,W,,TSHE,6,NA,1,Post,N,NA,,1,1,14.14427157
41696,2017_60,2017,60,9.6.21,L,W,,THPL,3,NA,1,Post,N,3,,4,4,14.14427157
41697,2017_60,2017,60,9.6.21,L,W,,THPL,3,NA,1,Post,N,3,,4,4,14.14427157
41698,2017_60,2017,60,9.6.21,L,W,,THPL,3,NA,1,Post,N,3,,4,4,14.14427157
41699,2017_60,2017,60,9.6.21,L,W,,THPL,3,NA,1,Post,N,3,,4,4,14.14427157
41700,2017_60,2017,60,9.6.21,L,W,,ABGR,6,NA,1,Post,N,1,,2,2,14.14427157
41701,2017_60,2017,60,9.6.21,L,W,,ABGR,6,NA,1,Post,N,1,,2,2,14.14427157
41702,2017_60,2017,60,9.6.21,L,W,,ABGR,7,NA,1,Post,N,NA,,1,1,14.14427157
41703,2017_60,2017,60,9.6.21,L,W,,ABGR,7,NA,1,Post,N,NA,,1,1,14.14427157
41704,2017_60,2017,60,9.6.21,L,W,,ABGR,5,NA,1,Post,N,NA,,1,1,14.14427157
41705,2017_60,2017,60,9.6.21,L,W,,PSME,7,NA,1,Post,N,NA,,1,1,14.14427157
41706,2017_60,2017,60,9.6.21,L,W,,ABGR,5,NA,1,Post,N,4,,5,5,14.14427157
41707,2017_60,2017,60,9.6.21,L,W,,ABGR,5,NA,1,Post,N,4,,5,5,14.14427157
41708,2017_60,2017,60,9.6.21,L,W,,ABGR,5,NA,1,Post,N,4,,5,5,14.14427157
41709,2017_60,2017,60,9.6.21,L,W,,ABGR,5,NA,1,Post,N,4,,5,5,14.14427157
41710,2017_60,2017,60,9.6.21,L,W,,ABGR,5,NA,1,Post,N,4,,5,5,14.14427157
41711,2017_60,2017,60,9.6.21,L,W,,PSME,7,NA,1,Post,N,NA,,1,1,14.14427157
41712,2017_60,2017,60,9.6.21,L,W,,ABGR,7,NA,1,Post,N,NA,,1,1,14.14427157
41713,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41714,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41715,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41716,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41717,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41718,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41719,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41720,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41721,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41722,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41723,2017_60,2017,60,9.6.21,L,W,,TSHE,3,NA,NA,Post,N,10,,11,11,14.14427157
41724,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,6,,7,7,14.14427157
41725,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,6,,7,7,14.14427157
41726,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,6,,7,7,14.14427157
41727,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,6,,7,7,14.14427157
41728,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,6,,7,7,14.14427157
41729,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,6,,7,7,14.14427157
41730,2017_60,2017,60,9.6.21,L,W,,TSHE,4,NA,NA,Post,N,6,,7,7,14.14427157
41731,2017_60,2017,60,9.6.21,L,E,,TSHE,NA,10,NA,PRE,N,NA,,1,1,14.14427157
41732,2017_60,2017,60,9.6.21,L,E,,ABGR,9,NA,NA,Post,N,2,,3,3,14.14427157
41733,2017_60,2017,60,9.6.21,L,E,,ABGR,9,NA,NA,Post,N,2,,3,3,14.14427157
41734,2017_60,2017,60,9.6.21,L,E,,ABGR,9,NA,NA,Post,N,2,,3,3,14.14427157
41735,2017_60,2017,60,9.6.21,L,E,,TSHE,8,NA,NA,Post,N,NA,,1,1,14.14427157
41736,2017_60,2017,60,9.6.21,L,E,,TSHE,NA,5,NA,PRE,N,NA,,1,1,14.14427157
41737,2017_60,2017,60,9.6.21,L,E,,THPL,50,NA,NA,Post,N,NA,,1,1,14.14427157
41738,2017_60,2017,60,9.6.21,L,E,,TSHE,115,NA,NA,PRE,N,NA,,1,1,14.14427157
41739,2017_60,2017,60,9.6.21,L,E,,ABGR,NA,4,NA,PRE,N,NA,,1,1,14.14427157
41740,2017_60,2017,60,9.6.21,L,E,,TSHE,NA,8,NA,PRE,N,NA,,1,1,14.14427157
41741,2017_60,2017,60,9.6.21,L,E,,TSHE,NA,4.5,NA,PRE,N,NA,,1,1,14.14427157
41742,2017_60,2017,60,9.6.21,L,E,,TSHE,NA,7.5,NA,PRE,N,NA,,1,1,14.14427157
41743,2017_60,2017,60,9.6.21,L,E,,TSHE,4,NA,NA,Post,N,1,,2,2,14.14427157
41744,2017_60,2017,60,9.6.21,L,E,,TSHE,4,NA,NA,Post,N,1,,2,2,14.14427157
41745,2017_60,2017,60,9.6.21,L,E,,TSHE,7,NA,NA,Post,N,NA,,1,1,14.14427157
41746,2017_60,2017,60,9.6.21,L,E,,ABGR,8,NA,NA,Post,N,1,,2,2,14.14427157
41747,2017_60,2017,60,9.6.21,L,E,,ABGR,8,NA,NA,Post,N,1,,2,2,14.14427157
41748,2017_60,2017,60,9.6.21,L,E,,ABGR,13,NA,NA,Post,N,NA,,1,1,14.14427157
41749,2017_60,2017,60,9.6.21,L,E,,ABGR,7,NA,NA,Post,N,1,,2,2,14.14427157
41750,2017_60,2017,60,9.6.21,L,E,,ABGR,7,NA,NA,Post,N,1,,2,2,14.14427157
41751,2017_60,2017,60,9.6.21,L,E,,LAOC,7,NA,NA,Post,N,NA,,1,1,14.14427157
41752,2017_60,2017,60,9.6.21,L,E,,ABGR,9,NA,NA,Post,N,NA,,1,1,14.14427157
41753,2017_60,2017,60,9.6.21,L,E,,THPL,9,NA,NA,Post,N,NA,,1,1,14.14427157
41754,2017_60,2017,60,9.6.21,L,E,,TSHE,6,NA,NA,Post,N,1,,2,2,14.14427157
41755,2017_60,2017,60,9.6.21,L,E,,TSHE,6,NA,NA,Post,N,1,,2,2,14.14427157
41756,2017_60,2017,60,9.6.21,L,E,,PSME,8,NA,NA,Post,N,NA,,1,1,14.14427157
41757,2017_60,2017,60,9.6.21,L,E,,TSHE,5,NA,NA,Post,N,NA,,1,1,14.14427157
41758,2017_60,2017,60,9.6.21,L,E,,ABGR,11,NA,NA,Post,N,1,,2,2,14.14427157
41759,2017_60,2017,60,9.6.21,L,E,,ABGR,11,NA,NA,Post,N,1,,2,2,14.14427157
41760,2017_60,2017,60,9.6.21,L,E,,ABGR,12,NA,NA,Post,N,NA,,1,1,14.14427157
41761,2017_60,2017,60,9.6.21,L,E,,ABGR,6,NA,NA,Post,N,2,,3,3,14.14427157
41762,2017_60,2017,60,9.6.21,L,E,,ABGR,6,NA,NA,Post,N,2,,3,3,14.14427157
41763,2017_60,2017,60,9.6.21,L,E,,ABGR,6,NA,NA,Post,N,2,,3,3,14.14427157
